,label,id,source,num_users,max_depth,source_tweet,mean_time,median_time,max_time,topic_category,topic_name,start_time,root_user
265,True,524969201102901248,twitter16,378,5,mps credit sergeant-at-arms for saving lives in parliament hill shootings URL URL,1.1292000000000002,0.99,2.4,Terrorism & War,True_Terrorism & War_24,2014-10-22 17:03:05+00:00,19636948
266,True,552806757672964097,twitter16,259,4,"update: 12 now confirmed dead in #charliehebdo attack in paris, @ap is reporting. story: URL (ap) URL",1.3305999999999998,1.3,2.82,Terrorism & War,True_Terrorism & War_54,2015-01-07 12:39:36+00:00,15754281
267,True,544350567183556608,twitter16,119,4,we can see people coming out a firedoor near the lindt cafe to waiting police. 2-3 people. hard to see. #sydneysiege,1.4440000000000004,1.46,2.7,Terrorism & War,True_Terrorism & War_43,0,25210650
268,True,614593386188828672,twitter16,970,5,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL,0.6650000000000001,0.715,0.97,Politics,True_Politics_11,2015-06-27 00:37:36+00:00,28785486
269,True,650046859537448960,twitter16,178,2,an openly gay man said that he and his partner met with pope francis a day before kim davis did URL,2.5316,2.29,5.83,Politics,True_Politics_52,2015-10-02 20:37:03+00:00,807095
270,False,489829414704648192,twitter15,391,5,เผยกบฏยูเครนอาจเข้าใจผิดคิดว่า #mh17 เป็นเครื่องบินทหารยูเครนรุกล้ำ / 14 ก.ค.ก็เพิ่งยิงตกไปลำ URL URL,2.717800000000001,2.13,4.78,Terrorism & War,False_Terrorism & War_14,2014-07-17 17:50:07+00:00,15307435
271,False,520284654755381249,twitter15,130,2,"report: amazon plans to open its first physical store, in new york URL",3.2652000000000005,3.06,7.02,Business,False_Business_0,2014-10-09 18:48:22+00:00,972651
272,False,554343513887105024,twitter15,251,2,a traditional beer that authorities believe was poisoned with crocodile bile has killed 56 people in mozambique: URL,1.0255999999999998,1.31,1.87,Health,False_Health_6,2015-01-11 18:26:07+00:00,51241574
273,False,80080680482123777,twitter15,101,2,seriously? racist mcdonald’s sign is obviously a hoax - URL,4.1816,3.7,8.57,Urban Legends,False_Urban Legends_33,2011-06-13 01:14:56+00:00,972651
274,False,568589712644026368,twitter15,367,7,why did macklemore delete this tweet!? #macklemorejoinedisis URL,3.5182,2.785,8.23,Entertainment,False_Entertainment_33,0,41875694
275,False,551117430345711616,twitter15,179,3,news saudi arabia's national airline planning to introduce gender segregation on flights URL URL,4.270400000000001,2.8,8.66,Politics,False_Politics_29,2015-01-02 20:46:49+00:00,2280470022
276,False,532106726539939841,twitter15,497,5,vladimir putin’s motorcade as seen from the air. URL URL,3.640999999999999,2.765,8.22,Politics,False_Politics_19,2014-11-11 09:45:04+00:00,143145579
277,False,550038665653542913,twitter15,125,3,the president of argentina adopted a jewish teenager to stop him from becoming a werewolf URL URL,4.095599999999999,3.375,8.38,Urban Legends,False_Urban Legends_18,2014-12-30 21:20:11+00:00,23818581
278,False,450341615979069440,twitter15,201,2,"""@dangerburgundy: @joerogan what...successful clone of dinosaurs URL "" holy shit, is that real?",3.7596,3.79,6.28,Science & Technology,False_Science & Technology_0,2014-03-30 18:39:42+00:00,18208354
279,False,532284428542681088,twitter15,348,5,"no, vladimir putin did not travel in a phallic motorcade formation URL URL",3.2260000000000004,2.315,6.91,Politics,False_Politics_20,2014-11-11 21:31:11+00:00,16973333
280,False,435998882250899456,twitter15,398,4,"what if talking angela is actually boris laursen he be like ""i just stole all your personal information what are you going to do about it""",4.482400000000001,4.52,7.62,Urban Legends,False_Urban Legends_5,0,380617189
281,False,519929168864497664,twitter15,514,4,“@complexmag: someone spray painted a penis on a $2.4 million bugatti veyron: URL URL ” legendary,-242.26840000000004,-242.6,-236.68,Entertainment,False_Entertainment_19,2014-10-08 19:15:48+00:00,13049362
282,False,489833932813516800,twitter15,1081,5,this is the surface-to-air missile ukraine says shot down malaysia airlines plane URL URL,0.5934000000000001,0.575,0.9,Terrorism & War,False_Terrorism & War_15,2014-07-17 18:08:04+00:00,2467791
283,False,496698590153416704,twitter15,593,3,"""justin bieber ringtone saves russian fisherman from potentially fatal bear attack.""",0.6191999999999999,0.615,1.34,Urban Legends,False_Urban Legends_7,0,1239313056
284,False,376874273601630208,twitter15,2406,4,"once again, jk rowling is not working on an eighth harry potter book. i expect this rumour originated from either the quibbler or trelawney.",0.3911999999999999,0.42,0.5,Entertainment,False_Entertainment_2,2013-09-09 01:06:43+00:00,160817572
285,False,553169307824177152,twitter15,204,3,banksy's response to the #charliehebdo attack isn't by banksy. but it is striking: URL URL,2.5192,2.425,5.37,Politics,False_Politics_32,2015-01-08 12:40:15+00:00,16973333
286,False,428366153149194240,twitter15,536,3,#obamacare will soon require you to get an rfid chip implanted into your skin to monitor and track you.,0.7026,0.58,1.84,Urban Legends,False_Urban Legends_4,0,143257853
287,False,570405783306944514,twitter15,151,2,"jamie dornan leaving fifty shades of grey?! yeah, not so much: URL",4.8612,3.2,12.97,Entertainment,False_Entertainment_36,2015-02-25 02:11:51+00:00,2883841
288,False,366025766183514112,twitter15,452,3,japanese government says fukushima nuclear plant is leaking 300 tons of radioactive water into the ocean every day URL,1.1726000000000003,1.07,1.6,Terrorism & War,False_Terrorism & War_0,2013-08-10 02:38:37+00:00,279390084
289,False,489974591985840128,twitter15,737,3,ukraine officials say malaysian jet was shot down by a buk missile system URL #mh17 URL,1.0834,1.0750000000000002,1.77,Terrorism & War,False_Terrorism & War_25,2014-07-18 03:27:00+00:00,3108351
290,False,509152237503778816,twitter15,221,2,calm yourselves- durex has not come out with a pumpkin spice condom URL URL,3.2072000000000003,3.075,6.61,Urban Legends,False_Urban Legends_9,2014-09-09 01:32:07+00:00,5695632
291,False,436157173161144321,twitter15,331,3,"""talking angela gets ur personal info"" ""he's a kidnapper"" ""he watches u through ur camera"" URL",2.059400000000001,2.625,4.15,Urban Legends,False_Urban Legends_6,2014-02-19 15:15:48+00:00,953961499
292,False,568580363339091968,twitter15,313,5,macklemore announced today that he has joined isis.,4.1934,1.64,11.42,Entertainment,False_Entertainment_32,2015-02-20 01:18:16+00:00,2757125954
293,False,521727831307722753,twitter15,1435,4,someone spray painted a penis on a $2.4 mill bugatti URL,0.6873999999999997,0.58,1.08,Entertainment,False_Entertainment_22,2014-10-13 18:23:02+00:00,221452291
294,False,489854703321509888,twitter15,226,3,"'nine britons, 23 us citizens and 80 children' feared dead after #mh17 jet 'shot down' URL URL",2.2884,2.28,5.17,Terrorism & War,False_Terrorism & War_19,2014-07-17 19:30:36+00:00,16973333
295,False,553099685888790528,twitter15,394,3,banksy account joins cartoonists support for #charliehebdo #jesuischarlie URL URL,3.2398,3.745,5.62,Politics,False_Politics_31,2015-01-08 08:03:35+00:00,143145579
296,False,326137285450018817,twitter15,723,4,a photo of black nurses saving the life of a kkk member. URL,4.1473999999999975,5.38,5.38,Health,False_Health_2,0,287168172
297,False,455525437351800832,twitter15,126,2,why is my grandpa tryin to tell me leonardo dicapro is gonna play martin luther king in a movie.. lol!,2.1424000000000007,2.02,4.0,Entertainment,False_Entertainment_6,0,63056402
298,False,489798752438583297,twitter15,265,7,malaysia airlines plane mh17 'shot down in ukraine near russian border' URL URL,3.653,3.5,4.5,Terrorism & War,False_Terrorism & War_7,0,329121956
299,False,489794696013967360,twitter15,269,5,breaking: malaysian airlines passenger 'shot down' near russian border in ukraine URL URL,3.5300000000000007,3.4850000000000003,4.8,Terrorism & War,False_Terrorism & War_2,0,329121956
300,False,501785003144273921,twitter15,362,4,nbc: arrest records show #ferguson cops jailed twice as many people last night as they originally claimed. URL,4.7818,5.01,8.34,Politics,False_Politics_12,2014-08-19 17:37:22+00:00,382376904
301,False,489902412900343809,twitter15,1128,4,update: rebel leader in recorded call: we just shot down a plane (english subtitles) URL #mh17 URL,1.0796,0.97,1.89,Terrorism & War,False_Terrorism & War_24,2014-07-17 22:40:11+00:00,972651
302,False,491200302365040640,twitter15,293,3,who shot down the plane? where are the black boxes? 8 unanswered questions from #mh17: URL URL,1.7822000000000002,1.515,3.96,Terrorism & War,False_Terrorism & War_29,2014-07-21 12:37:32+00:00,2097571
303,False,526459255147491328,twitter15,364,6,judd nelson didn't die last night. he sent us this photo to debunk the rumor. URL URL,2.410600000000001,2.63,3.65,Entertainment,False_Entertainment_25,2014-10-26 19:44:02+00:00,16664681
304,False,544698560655400961,twitter15,196,2,"the story of a 17-year-old stock whiz with a rumored net worth of $72 million made a splash, but quickly unraveled. URL",3.0286,4.19,4.43,Business,False_Business_11,2014-12-16 03:40:31+00:00,759251
305,False,532255606623989760,twitter15,168,2,#dointoomuch rt @dahndahlas: @jemelehill a chick-fil-a manager banned slang at his location. URL URL,3.4258000000000006,2.905,6.08,Business,False_Business_3,2014-11-11 19:36:40+00:00,35586563
306,False,534763214106820608,twitter15,115,3,"the world is running out of chocolate, world’s largest chocolate manufacturer warns URL URL",4.542599999999999,3.3150000000000004,14.23,Business,False_Business_10,2014-11-18 17:41:00+00:00,16973333
307,False,377519445578895360,twitter15,146,3,ahh!! @jk_rowling has an encyclopedia in the works for #harrypotter!! & #pottermore is now open!! :d URL,1.0302000000000004,0.7,2.13,Entertainment,False_Entertainment_5,2013-09-10 19:50:24+00:00,70054190
308,False,514081464171102208,twitter15,639,5,a florida woman had surgery to give herself a third boob: URL URL,0.9046,1.065,1.21,Urban Legends,False_Urban Legends_11,2014-09-22 15:59:06+00:00,13049362
309,False,520630231531802624,twitter15,178,3,#mexico: doubts grow over the fate of 43 missing students as more bodies found in a mass grave URL URL,4.766399999999998,5.645,8.58,Terrorism & War,False_Terrorism & War_36,2014-10-10 17:41:34+00:00,16153562
310,False,568571403756294144,twitter15,501,6,horrified at news that macklemore has joined isis #macklemorejoinedisis URL,2.8180000000000005,2.415,7.15,Urban Legends,False_Urban Legends_20,0,772050240
311,False,514468018970034176,twitter15,146,3,iphone 6 plus users are sitting on and bending their enormous new phones URL,2.8372,2.475,6.12,Science & Technology,False_Science & Technology_2,2014-09-23 17:35:08+00:00,5695632
312,False,554979642210549760,twitter15,231,2,mozambique death toll rises to 72 from beer believed to have been poisoned with crocodile bile: URL,2.8376,3.9,5.5,Health,False_Health_7,2015-01-13 12:33:52+00:00,51241574
313,False,490080544949276672,twitter15,423,3,ukraine officials say malaysia plane #mh17 was shot down by a buk missile system URL URL,1.7044000000000004,1.645,2.89,Terrorism & War,False_Terrorism & War_26,2014-07-18 10:28:01+00:00,3108351
314,False,519962130859429888,twitter15,410,4,the fight against isis starts at our border. ‘at least’ 10 isis have been caught crossing the mexico border. build a wall!,1.5070000000000006,1.565,2.43,Terrorism & War,False_Terrorism & War_35,2014-10-08 21:26:47+00:00,25073877
315,False,518981379963777025,twitter15,137,2,mass grave found in mexico near area where 43 students vanished after a confrontation with police: URL - @thisisfusion,3.5006000000000013,3.145,7.03,Terrorism & War,False_Terrorism & War_33,2014-10-06 04:29:37+00:00,28785486
316,False,555072815154475008,twitter15,107,3,69 people die after drinking beer believed to have been poisoned with crocodile bile in mozambique: URL,3.204199999999999,2.2,11.63,Health,False_Health_8,2015-01-13 18:44:06+00:00,28785486
317,False,387009577763360768,twitter15,476,3,really? amber alert website goes dark under government shutdown URL,1.9556,1.94,2.72,Politics,False_Politics_2,2013-10-07 00:20:48+00:00,15976697
318,False,523123023646175233,twitter15,264,5,the nigerian government says it has secured the release of 200 schoolgirls after agreeing ceasefire with boko haram. URL,2.6476,3.35,4.98,Terrorism & War,False_Terrorism & War_37,2014-10-17 14:47:02+00:00,14569869
319,False,348209998565879810,twitter15,128,2,"paula deen: ""forget the food network. i've already been offered a cooking show on the new fox news food channel.""",4.5074,3.75,8.87,Entertainment,False_Entertainment_1,0,27754737
320,False,489841070818488320,twitter15,241,3,'nine britons and 80 children' feared dead after flight #mh17 'shot down' URL URL,2.9204000000000003,2.33,6.55,Terrorism & War,False_Terrorism & War_18,2014-07-17 18:36:26+00:00,16973333
321,False,364589696573124609,twitter15,370,2,fukushima: highly radioactive water seeping into the ocean URL,1.3758,1.455,2.65,Natural Disasters,False_Natural Disasters_1,2013-08-06 03:32:12+00:00,279390084
322,False,524168442841010176,twitter15,193,5,"no, banksy has not been arrested - this story is a hoax URL URL",4.1788,3.205,8.53,Urban Legends,False_Urban Legends_13,2014-10-20 12:01:10+00:00,16973333
323,False,380140114552188928,twitter15,200,3,"can twerking in louisiana really get you a ""mandatory 30 days in jail""?! URL",1.8034,1.755,3.52,Urban Legends,False_Urban Legends_3,2013-09-18 01:24:00+00:00,2883841
324,False,273182568298450945,twitter15,354,2,42 million dead in bloodiest black friday weekend on record URL,1.6182000000000003,1.53,3.34,Urban Legends,False_Urban Legends_0,2012-11-26 21:52:54+00:00,14075928
325,False,489798752358916096,twitter15,118,4,malaysia airlines plane mh17 'shot down in ukraine near russian border' URL URL,4.9384,4.26,10.35,Terrorism & War,False_Terrorism & War_6,2014-07-17 15:48:17+00:00,271413771
326,False,538729383662338049,twitter15,422,4,if darren wilson was paid by @abc it would be a painful reminder that destroying black life remains profitable in america. #ferguson,4.056599999999998,3.235,7.23,Politics,False_Politics_25,2014-11-29 16:21:08+00:00,29417304
327,False,514540926640087040,twitter15,191,3,the iphone 6 plus really does have a bending problem URL URL,4.5858,4.18,13.66,Science & Technology,False_Science & Technology_6,2014-09-23 22:24:51+00:00,20562637
328,False,489800427152879616,twitter15,536,4,malaysia airlines says it lost contact with plane that was flying in ukrainian airspace URL URL,0.5830000000000001,0.635,0.95,Terrorism & War,False_Terrorism & War_8,2014-07-17 15:54:56+00:00,2467791
329,False,372914976102834176,twitter15,220,3,"fukushima reactors leaking into groundwater, can't be stopped from getting in ocean, buildings now on mushy land URL",2.177,1.65,4.34,Natural Disasters,False_Natural Disasters_7,2013-08-29 02:53:53+00:00,279390084
330,False,534303066867367937,twitter15,154,3,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",2.3084,2.635,4.98,Business,False_Business_6,2014-11-17 11:12:32+00:00,16973333
331,False,523123779124600833,twitter15,1116,4,"boko haram ceasefire includes release of 200+ #bringbackourgirls hostages, nigerian government says URL",-19.924000000000007,-21.625,0.46,Terrorism & War,False_Terrorism & War_38,2014-10-17 14:50:02+00:00,5402612
332,False,370855596050108416,twitter15,161,3,"fukushima's new looming crisis: radioactive groundwater seeping toward pacific ocean, @mariyamaguchi reports: URL -jm",3.2994,2.77,9.23,Natural Disasters,False_Natural Disasters_5,2013-08-23 10:30:38+00:00,51241574
333,False,534409916560461825,twitter15,187,2,a world without chocolate?! two of the world's biggest chocolate makers could face a shortage: URL URL,3.100199999999999,2.975,6.67,Business,False_Business_9,2014-11-17 18:17:07+00:00,15012486
334,False,553136604882014208,twitter15,347,5,‘banksy’ instagram tribute to #charliehebdo victims not posted by artist URL (pic: lucille clerc) URL,2.6084,2.3200000000000003,5.18,Entertainment,False_Entertainment_30,2015-01-08 10:30:18+00:00,16343974
335,False,521821037726797824,twitter15,121,3,breaking: patient being tested for ebola in kansas URL URL,2.673,1.715,7.85,Health,False_Health_5,2014-10-14 00:33:25+00:00,2836421
336,False,520244836084228096,twitter15,134,2,a penis spray-painted on a $2.5 million bugatti was just for a prank video. URL URL,3.3978,3.175,6.4,Entertainment,False_Entertainment_20,2014-10-09 16:10:09+00:00,972651
337,False,560207034545889281,twitter15,940,5,how to say ‘i love you’: 1.) have my fries,0.7666000000000003,0.6699999999999999,1.63,Entertainment,False_Entertainment_31,2015-01-27 22:45:39+00:00,167421802
338,False,514067907475959808,twitter15,524,4,florida woman surgically adds third breast in bid to become reality tv star URL via daily mail,1.2208,1.135,2.42,Entertainment,False_Entertainment_15,0,292777349
339,False,377002232257855488,twitter15,335,3,j.k. rowling is working on an 8th harry potter book.,1.1783999999999997,1.06,2.22,Entertainment,False_Entertainment_4,2013-09-09 09:35:11+00:00,2425231
340,False,489836271049928704,twitter15,191,2,could a buk surface-to-air missile system have brought down malaysia airlines flight 17? URL #mh17 URL,2.9762000000000013,3.35,5.65,Terrorism & War,False_Terrorism & War_16,2014-07-17 18:17:22+00:00,972651
341,False,380055172896272384,twitter15,380,3,"a city in louisiana has made ""twerking"" illegal, imposing a punishment of 30 days in jail for a first offense",2.6102,2.5,4.77,Urban Legends,False_Urban Legends_2,2013-09-17 19:46:28+00:00,1635754086
342,False,553040930144792576,twitter15,224,2,banksy shares simple but beautiful tribute to charlie hebdo cartoonists URL,3.3761999999999994,2.9,7.19,Entertainment,False_Entertainment_28,2015-01-08 04:10:07+00:00,14511951
343,False,376982539132366848,twitter15,1527,3,j.k. rowling is working on an 8th harry potter book.,1.731999999999999,1.5,2.86,Entertainment,False_Entertainment_3,0,149760844
344,False,528976109518721024,twitter15,507,6,obama declares stay-at-home moms aren't worth a hill of beans; says it's a choice 'we don't want americans to... URL,4.2148,4.545,9.15,Politics,False_Politics_14,2014-11-02 18:25:07+00:00,65493023
345,False,519867098945044480,twitter15,2552,8,someone spray painted a penis on a $2.4 million bugatti veyron: URL URL,0.5995999999999998,0.585,0.91,Entertainment,False_Entertainment_17,2014-10-08 15:09:09+00:00,13049362
346,False,524646141938647043,twitter15,206,2,"after the fake news of banksy being arrested and unmasked, the real banksy has shockingly revealed himself! URL",1.5234,1.4249999999999998,3.13,Urban Legends,False_Urban Legends_15,0,331311644
347,False,501768276523761666,twitter15,1153,6,a list of overnight arrests in ferguson shows a much higher number than officials reported URL URL,1.7175999999999991,1.58,3.1,Politics,False_Politics_8,2014-08-19 16:30:54+00:00,14173315
348,False,501774615837163521,twitter15,351,4,list of overnight arrests in #ferguson much higher than officials reported URL URL via @fergusonunity,1.3300000000000003,1.1949999999999998,2.93,Politics,False_Politics_10,2014-08-19 16:56:05+00:00,279390084
349,False,543319210659971073,twitter15,158,2,it’s a dog’s afterlife: pope francis says there’s a place for pets in paradise URL,4.586,3.11,10.82,Urban Legends,False_Urban Legends_17,2014-12-12 08:19:28+00:00,14293310
350,False,490136764619948032,twitter15,112,2,the fact that malaysia airlines #mh17 was shot down may hinder insurance payouts URL URL,3.618799999999999,2.685,8.95,Terrorism & War,False_Terrorism & War_27,2014-07-18 14:11:25+00:00,972651
351,False,507454543169617920,twitter15,420,3,"no, internet, betty white is not dead URL (photo: getty) URL",2.7826,2.25,7.42,Entertainment,False_Entertainment_9,2014-09-04 09:06:05+00:00,14511951
352,False,489796088338341888,twitter15,117,4,breaking: malaysia airlines plane 'shot down' was carrying 295 people URL URL,1.6886,1.85,3.45,Terrorism & War,False_Terrorism & War_3,2014-07-17 15:37:42+00:00,271413771
353,False,538412662858588160,twitter15,304,4,"mike brown murder trial witness, #deandrejoshua fatally shot & set on fire after verdict #deandrejoshua URL",1.6890000000000007,1.69,2.67,Terrorism & War,False_Terrorism & War_39,2014-11-28 19:22:36+00:00,279390084
354,False,514429381737852929,twitter15,228,3,some iphone 6 plus owners accidentally bending their iphones in pockets URL by @kellyhodgkins,4.783600000000002,5.57,10.87,Science & Technology,False_Science & Technology_1,2014-09-23 15:01:36+00:00,14861285
355,False,538129041539092480,twitter15,286,3,"and @abc, please tweet saying that you did not pay or compensate darren wilson for the interview in any way. we're waiting. #ferguson",1.5504000000000002,1.17,3.12,Politics,False_Politics_23,2014-11-28 00:35:36+00:00,29417304
356,False,553115236992290816,twitter15,415,4,banksy's illustrated response to the charlie hebdo attack isn't by banksy. but it is striking URL URL,2.1976,2.045,3.89,Entertainment,False_Entertainment_29,2015-01-08 09:05:23+00:00,16973333
357,False,529857740059860992,twitter15,231,3,dear president obama...it looks like stay-at-home moms vote too.,1.925599999999999,1.825,4.13,Politics,False_Politics_15,2014-11-05 04:48:24+00:00,115557718
358,False,372901260183494656,twitter15,222,2,fukushima – toxic water leak a level 3 serious incident URL fuck you tepco! fucking ocean is boiling!!! #yan,2.880800000000002,2.9,4.36,Natural Disasters,False_Natural Disasters_6,2013-08-29 01:59:23+00:00,279390084
359,False,568905632998412288,twitter15,365,4,someone trolled twitter into thinking macklemore joined isis: URL URL,1.8518,1.63,3.91,Entertainment,False_Entertainment_34,2015-02-20 22:50:47+00:00,243163874
360,False,529088963420909569,twitter15,938,4,seriously?! i must be doing good in life. more fake #fluffydied shit popping up. URL,1.405800000000001,1.76,1.91,Urban Legends,False_Urban Legends_16,2014-11-03 01:53:33+00:00,28245852
361,False,534278078105944064,twitter15,616,5,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",4.3024,4.255,8.25,Business,False_Business_5,2014-11-17 09:33:14+00:00,16973333
362,False,490141776984825856,twitter15,690,4,u.s intel: missile that hit #mh17 was most likely fired by pro-russian separatists. details: URL URL,0.769,0.805,1.3,Terrorism & War,False_Terrorism & War_28,2014-07-18 14:31:20+00:00,759251
363,False,537377960471166976,twitter15,1863,7,"y'all, i just read that abc paid darren wilson $500k for the interview. destroying black life remains a lucrative american career. #ferguson",0.6052000000000001,0.545,1.54,Politics,False_Politics_22,2014-11-25 22:51:04+00:00,29417304
364,False,521790189715615744,twitter15,178,2,stop believing what you see on facebook. rt @lilduval: so ebola was found in hair extensions? all my bitches wear weave 😳,1.6881999999999993,1.295,3.1,Health,False_Health_4,0,17878322
365,False,568568737621630977,twitter15,181,3,i can't believe macklemore has joined isis. what a pity #macklemorejoinedisis,2.2292,1.97,6.23,Urban Legends,False_Urban Legends_19,0,14166714
366,False,365276206381268995,twitter15,395,3,"japan: fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily. URL",1.7500000000000002,1.625,3.65,Natural Disasters,False_Natural Disasters_3,2013-08-08 01:00:08+00:00,3108351
367,False,489818014364086273,twitter15,204,3,#mh17 is believed shot down with old soviet-built buk surface-to-air missile system. URL URL,2.156799999999999,1.75,3.65,Terrorism & War,False_Terrorism & War_12,2014-07-17 17:04:49+00:00,22240612
368,False,387030572779847680,twitter15,177,3,non-essential services shutdown? can someone explain to me how URL is essential while URL is not?,4.518999999999998,3.67,9.98,Politics,False_Politics_3,2013-10-07 01:44:13+00:00,97994396
369,False,524289058290159616,twitter15,321,3,"he's not arrested, but he has been busy... new banksy mural appears in bristol URL (pic: banksy) URL",4.8512,3.88,11.42,Others,False_Others_4,2014-10-20 20:00:26+00:00,16343974
370,False,387220814531395584,twitter15,273,3,"amber alert website, which shows critical missing children bulletins, is offline due to government shutdown URL",2.176,1.8,4.2,Politics,False_Politics_6,2013-10-07 14:20:11+00:00,14173315
371,False,501474962935648256,twitter15,716,3,"the first general killed in a combat zone since vietnam, it is a travesty that obama did not attend major general harold greene’s funeral",1.779200000000001,1.375,2.93,Politics,False_Politics_7,2014-08-18 21:05:22+00:00,25073877
372,False,489794593580650497,twitter15,1686,10,breaking: malaysia airlines passenger 'shot down' near russian border in ukraine URL URL,0.9300000000000002,0.9,1.45,Terrorism & War,False_Terrorism & War_1,2014-07-17 15:31:45+00:00,271413771
373,False,489796998615547904,twitter15,386,6,breaking: malaysia airlines plane 'shot down' travelling from amsterdam to kuala lumpur URL URL,2.079,2.075,3.51,Terrorism & War,False_Terrorism & War_4,2014-07-17 15:41:19+00:00,271413771
374,False,504433135036407808,twitter15,1609,5,gonna be unreal when las vegas goes undefeated at home every year........ #nhl #expansion,0.5903999999999999,0.6,0.97,Others,False_Others_1,2014-08-27 01:00:05+00:00,328810158
375,False,357299879070023680,twitter15,135,4,please read! do not purchase koch products. they're paying for zimmerman's attorney fees! URL,3.2174,2.895,6.52,Politics,False_Politics_1,2013-07-17 00:45:04+00:00,83266089
376,False,491591245152935936,twitter15,732,4,"a russian officer ""pushed that button deliberately"" & shot down #mh17, ukrainian gov. says: URL URL",1.41,1.895,2.0,Terrorism & War,False_Terrorism & War_31,2014-07-22 14:31:00+00:00,759251
377,False,506656271517622272,twitter15,579,4,cant believe tupac is still alive URL,0.6941999999999997,0.86,1.17,Urban Legends,False_Urban Legends_8,0,2565473791
378,False,507354546041925632,twitter15,181,2,betty white is victim of death hoax after fans misread satirical story about 92-year-old's dye job URL,4.442400000000001,3.21,11.03,Entertainment,False_Entertainment_8,2014-09-04 02:28:44+00:00,2883841
379,False,365497016098369536,twitter15,136,2,water leaks at fukushima could contaminate entire pacific ocean URL,3.665000000000001,4.0200000000000005,8.9,Natural Disasters,False_Natural Disasters_4,2013-08-08 15:37:33+00:00,64643056
380,False,489802446001434625,twitter15,136,4,latest so far on shot down malaysia airlines plane #mh17 URL URL,3.165799999999999,2.67,5.83,Terrorism & War,False_Terrorism & War_9,2014-07-17 16:02:57+00:00,16887175
381,False,551942365901250560,twitter15,380,4,president's daughter malia obama spotted wearing a pro era t-shirt URL URL,3.772,4.965,5.47,Entertainment,False_Entertainment_27,0,16490974
382,False,489798219283857408,twitter15,343,6,ukrainian minister says rebels shot down #mh17 malaysia airlines plane URL URL,1.5942000000000007,1.95,2.68,Terrorism & War,False_Terrorism & War_5,2014-07-17 15:46:10+00:00,271413771
383,False,364383457545162754,twitter15,311,2,highly radioactive water is seeping into the ocean from japan's crippled fukushima nuclear plant URL,1.4119999999999997,1.23,2.58,Natural Disasters,False_Natural Disasters_0,2013-08-05 13:52:40+00:00,1652541
384,False,387050178932654080,twitter15,123,4,"obama has taken down amber alert website during shutdown, but michelle's let's move site is still up. at least missing kids won't be thirsty",4.8014,4.075,10.27,Politics,False_Politics_5,2013-10-07 03:02:08+00:00,17971747
385,False,531900034863091712,twitter15,337,2,rt @cl_lfc: “@usvsth3m: vladimir putin’s motorcade looks suspiciously like a massive… URL URL ”,1.893,1.725,4.34,Politics,False_Politics_18,2014-11-10 20:03:45+00:00,53110793
386,False,507557659206516736,twitter15,215,2,betty white never die she my lady still i never have the sex with her,1.741399999999999,1.83,3.42,Entertainment,False_Entertainment_10,2014-09-04 15:55:50+00:00,68577152
387,False,273278761909239808,twitter15,386,2,42 million dead in bloodiest black friday weekend on record URL,1.6468000000000005,1.52,2.47,Urban Legends,False_Urban Legends_1,2012-11-27 04:15:08+00:00,14075928
388,False,365052155385749505,twitter15,140,3,"revealed: #fukushima leaking radioactive water for ‘2 years’, 300 tons flowing into pacific daily URL",3.036,2.7750000000000004,8.02,Natural Disasters,False_Natural Disasters_2,2013-08-07 10:09:50+00:00,64643056
389,False,491241885399539712,twitter15,247,3,"ukrainian military jet was flying close to #mh17 before it was shot down, says russian officer URL URL",3.2590000000000003,3.32,5.17,Terrorism & War,False_Terrorism & War_30,2014-07-21 15:22:46+00:00,16973333
390,False,489867900296368129,twitter15,463,3,"pro-russian rebel leader in leaked audio: ""cossacks"" shot down the plane URL #mh17 URL",1.1205999999999998,1.15,1.88,Terrorism & War,False_Terrorism & War_20,2014-07-17 20:23:03+00:00,972651
391,False,318263294098030593,twitter15,1330,8,a photo of black nurses saving the life of a kkk member. URL,2.1889999999999983,2.3,2.38,Health,False_Health_1,2013-03-31 07:27:37+00:00,1098364164
392,False,524320261667950592,twitter15,679,3,i feel some type of way. URL,0.6606000000000002,0.71,1.57,Entertainment,False_Entertainment_24,2014-10-20 22:04:26+00:00,19743731
393,False,504419526998360064,twitter15,595,6,nhl expansion to las vegas is reportedly 'a done deal.' URL URL,2.722,2.525,4.65,Others,False_Others_0,2014-08-27 00:06:01+00:00,15256225
394,False,489874311143260160,twitter15,164,5,.@vp biden: malaysia airlines #mh17 was 'shot down not an accident. blown out of the sky.' URL,2.0017999999999985,2.315,3.38,Terrorism & War,False_Terrorism & War_23,2014-07-17 20:48:31+00:00,8839632
395,False,535252460148113409,twitter15,145,3,raven symone blasts bill cosby rape story URL URL,3.7256,2.48,6.75,Entertainment,False_Entertainment_26,2014-11-20 02:05:05+00:00,16331010
396,False,531833233143783424,twitter15,449,7,"no, vladimir putin has not been driving round in a motorcade shaped like a penis URL URL",1.6934,1.73,2.55,Politics,False_Politics_17,2014-11-10 15:38:18+00:00,1068121346
